2006-09-19,03:40:05,CLOSE,UDP,192.168.72.12,129.6.15.28,123,123,-,-
2006-09-19,03:40:09,CLOSE,TCP,192.168.72.12,10.20.158.58,3689,80,-,-
2006-09-19,03:40:31,OPEN,UDP,192.168.72.12,10.20.72.186,3703,88,-,-
2006-09-19,03:40:30,OPEN,TCP,192.168.72.12,10.20.72.186,3700,445,-,-
2006-09-19,03:40:30,OPEN,UDP,192.168.72.12,10.20.72.186,3702,389,-,-
2006-09-19,03:40:54,DROP,UDP,192.168.183.114,239.255.255.250,65169,1900,310,RECEIVE
2006-09-19,03:40:54,DROP,UDP,192.168.183.114,239.255.255.250,65169,1900,310,RECEIVE
2006-09-19,03:40:54,DROP,UDP,192.168.183.114,239.255.255.250,65168,1900,319,RECEIVE
2006-09-19,03:40:54,DROP,UDP,192.168.183.114,239.255.255.250,65168,1900,319,RECEIVE
2006-09-19,03:41:15,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:41:15,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:41:15,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:41:15,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:41:15,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:42:05,CLOSE,UDP,192.168.72.12,10.20.72.186,3702,389,-,-
2006-09-19,03:42:05,CLOSE,UDP,192.168.72.12,10.20.72.186,3703,88,-,-
2006-09-19,03:42:53,CLOSE,TCP,192.168.72.12,10.20.72.186,3700,445,-,-
2006-09-19,03:44:13,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:44:13,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:44:13,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:44:13,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:44:13,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,03:45:36,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.183.114,239.255.255.250,65167,1900,310,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.183.114,239.255.255.250,65167,1900,310,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.183.114,239.255.255.250,65166,1900,319,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.183.114,239.255.255.250,65166,1900,319,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,03:45:43,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,03:47:11,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:47:11,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:47:11,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:47:11,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:47:11,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:50:09,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:50:09,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:50:09,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:50:09,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:50:09,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:50:32,DROP,UDP,192.168.183.114,239.255.255.250,65165,1900,310,RECEIVE
2006-09-19,03:50:32,DROP,UDP,192.168.183.114,239.255.255.250,65165,1900,310,RECEIVE
2006-09-19,03:50:32,DROP,UDP,192.168.183.114,239.255.255.250,65164,1900,319,RECEIVE
2006-09-19,03:50:32,DROP,UDP,192.168.183.114,239.255.255.250,65164,1900,319,RECEIVE
2006-09-19,03:53:07,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:53:07,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:53:07,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:53:07,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:53:07,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:55:29,DROP,UDP,192.168.183.114,239.255.255.250,65163,1900,310,RECEIVE
2006-09-19,03:55:29,DROP,UDP,192.168.183.114,239.255.255.250,65163,1900,310,RECEIVE
2006-09-19,03:55:29,DROP,UDP,192.168.183.114,239.255.255.250,65162,1900,319,RECEIVE
2006-09-19,03:55:29,DROP,UDP,192.168.183.114,239.255.255.250,65162,1900,319,RECEIVE
2006-09-19,03:55:31,OPEN,TCP,192.168.72.12,10.20.72.186,3704,445,-,-
2006-09-19,03:55:31,OPEN,UDP,192.168.72.12,10.20.72.186,3706,88,-,-
2006-09-19,03:56:05,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:56:05,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:56:05,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:56:05,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:56:05,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,03:57:05,CLOSE,UDP,192.168.72.12,10.20.72.186,3706,88,-,-
2006-09-19,03:57:53,CLOSE,TCP,192.168.72.12,10.20.72.186,3704,445,-,-
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,03:58:21,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,03:58:28,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,03:58:28,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,03:58:28,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,03:58:28,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,03:58:28,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,03:59:02,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,03:59:02,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:59:02,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,03:59:02,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,03:59:02,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,04:00:12,DROP,UDP,192.168.183.114,239.255.255.250,65161,1900,310,RECEIVE
2006-09-19,04:00:12,DROP,UDP,192.168.183.114,239.255.255.250,65161,1900,310,RECEIVE
2006-09-19,04:00:12,DROP,UDP,192.168.183.114,239.255.255.250,65160,1900,319,RECEIVE
2006-09-19,04:00:12,DROP,UDP,192.168.183.114,239.255.255.250,65160,1900,319,RECEIVE
2006-09-19,04:02:00,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,04:02:00,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:02:00,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,04:02:00,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:02:00,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,04:04:58,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,04:04:58,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:04:58,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,04:04:58,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:04:58,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
2006-09-19,04:05:05,DROP,UDP,192.168.183.114,239.255.255.250,65159,1900,310,RECEIVE
2006-09-19,04:05:05,DROP,UDP,192.168.183.114,239.255.255.250,65159,1900,310,RECEIVE
2006-09-19,04:05:05,DROP,UDP,192.168.183.114,239.255.255.250,65158,1900,319,RECEIVE
2006-09-19,04:05:05,DROP,UDP,192.168.183.114,239.255.255.250,65158,1900,319,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,04:07:25,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,04:07:32,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,303,RECEIVE
2006-09-19,04:07:32,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,355,RECEIVE
2006-09-19,04:07:32,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,367,RECEIVE
2006-09-19,04:07:32,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,312,RECEIVE
2006-09-19,04:07:32,DROP,UDP,192.168.99.165,239.255.255.250,1900,1900,369,RECEIVE
2006-09-19,04:07:56,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,250,RECEIVE
2006-09-19,04:07:56,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:07:56,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,263,RECEIVE
2006-09-19,04:07:56,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,315,RECEIVE
2006-09-19,04:07:56,DROP,UDP,172.20.73.241,239.255.255.250,2250,1900,305,RECEIVE
